snd	26.087158203125	D	8944	12	3416
snd	26.087158203125	D	8956	12	3416
drop	26.087158203125	D	8968	12	3416
snd	26.087158203125	D	8980	12	3416
drop	26.087158203125	D	8992	12	3416
snd	26.087158203125	D	9004	12	3416
rcv	26.087158203125	A	3416	0	8884
rcv	26.087158203125	A	3416	0	8896
rcv	26.087158203125	A	3416	0	8908
rcv	26.087158203125	A	3416	0	8920
rcv	26.087158203125	A	3416	0	8932
rcv	26.087158203125	A	3416	0	8944
rcv	26.087158203125	A	3416	0	8956
rcv	26.087158203125	A	3416	0	8968
rcv	26.087158203125	A	3416	0	8968
rcv	26.087158203125	A	3416	0	8968
drop	26.087158203125	D	8968	12	3416
snd	26.087158203125	D	8980	12	3416
snd	27.08984375	D	8992	12	3416
snd	27.08984375	D	9004	12	3416
snd	27.08984375	D	9016	12	3416
snd	27.08984375	D	9028	12	3416
snd	27.08984375	D	9040	12	3416
snd	27.08984375	D	9052	12	3416
drop	27.08984375	D	9064	12	3416
snd	27.08984375	D	9076	12	3416
snd	28.095458984375	D	9088	12	3416
snd	28.095458984375	D	9100	12	3416
rcv	28.095458984375	A	3416	0	8968
rcv	28.095458984375	A	3416	0	8968
rcv	28.095458984375	A	3416	0	8968
rcv	28.095458984375	A	3416	0	8968
rcv	28.095458984375	A	3416	0	8968
rcv	28.095458984375	A	3416	0	8968
rcv	28.095458984375	A	3416	0	8968
rcv	28.095458984375	A	3416	0	8968
rcv	28.095458984375	A	3416	0	8968
rcv	28.095458984375	A	3416	0	8968
snd	28.095458984375	D	8968	12	3416
drop	28.095458984375	D	8980	12	3416
snd	28.095458984375	D	8992	12	3416
snd	28.095458984375	D	9004	12	3416
drop	28.095458984375	D	9016	12	3416
snd	29.102294921875	D	9028	12	3416
snd	29.102294921875	D	9040	12	3416
snd	29.102294921875	D	9052	12	3416
snd	29.102294921875	D	9064	12	3416
drop	29.102294921875	D	9076	12	3416
snd	29.102294921875	D	9088	12	3416
snd	29.102294921875	D	9100	12	3416
rcv	29.102294921875	A	3416	0	8980
rcv	29.102294921875	A	3416	0	8980
rcv	29.102294921875	A	3416	0	8980
rcv	29.102294921875	A	3416	0	8980
rcv	29.102294921875	A	3416	0	8980
rcv	29.102294921875	A	3416	0	8980
rcv	29.102294921875	A	3416	0	8980
rcv	29.102294921875	A	3416	0	8980
rcv	29.102294921875	A	3416	0	8980
snd	30.10546875	D	8980	12	3416
snd	30.10546875	D	8992	12	3416
snd	30.10546875	D	9004	12	3416
snd	30.10546875	D	9016	12	3416
snd	30.10546875	D	9028	12	3416
snd	30.10546875	D	9040	12	3416
snd	31.107666015625	D	9052	12	3416
snd	31.107666015625	D	9064	12	3416
snd	31.107666015625	D	9076	12	3416
snd	31.107666015625	D	9088	12	3416
snd	31.107666015625	D	9100	12	3416
snd	31.107666015625	D	9112	12	3416
rcv	31.107666015625	A	3416	0	9112
rcv	31.107666015625	A	3416	0	9112
rcv	31.107666015625	A	3416	0	9112
rcv	31.107666015625	A	3416	0	9112
rcv	31.107666015625	A	3416	0	9112
rcv	31.107666015625	A	3416	0	9112
rcv	32.110107421875	A	3416	0	9112
rcv	32.110107421875	A	3416	0	9112
rcv	32.110107421875	A	3416	0	9112
rcv	32.110107421875	A	3416	0	9112
rcv	32.110107421875	A	3416	0	9112
rcv	32.110107421875	A	3416	0	9124
snd	32.110107421875	D	9124	12	3416
snd	32.110107421875	D	9136	12	3416
snd	32.110107421875	D	9148	12	3416
snd	33.0869140625	D	9160	12	3416
snd	33.0869140625	D	9172	12	3416
snd	33.0869140625	D	9184	12	3416
snd	33.0869140625	D	9196	12	3416
snd	34.089111328125	D	9208	12	3416
snd	34.089111328125	D	9220	12	3416
snd	34.089111328125	D	9232	12	3416
drop	34.089111328125	D	9244	12	3416
drop	34.089111328125	D	9256	12	3416
rcv	34.089111328125	A	3416	0	9136
rcv	34.089111328125	A	3416	0	9148
rcv	34.089111328125	A	3416	0	9160
rcv	34.089111328125	A	3416	0	9172
rcv	34.089111328125	A	3416	0	9184
rcv	34.089111328125	A	3416	0	9196
rcv	34.089111328125	A	3416	0	9208
rcv	34.089111328125	A	3416	0	9220
rcv	34.089111328125	A	3416	0	9232
rcv	34.089111328125	A	3416	0	9244
snd	34.089111328125	D	9244	12	3416
snd	34.089111328125	D	9256	12	3416
snd	35.092041015625	D	9268	12	3416
snd	35.092041015625	D	9280	12	3416
snd	35.092041015625	D	9292	12	3416
snd	35.092041015625	D	9304	12	3416
snd	35.092041015625	D	9316	12	3416
snd	35.092041015625	D	9328	12	3416
snd	36.093994140625	D	9340	12	3416
snd	36.093994140625	D	9352	12	3416
snd	36.093994140625	D	9364	12	3416
snd	36.093994140625	D	9376	12	3416
rcv	36.093994140625	A	3416	0	9256
rcv	36.093994140625	A	3416	0	9268
rcv	36.093994140625	A	3416	0	9280
rcv	36.093994140625	A	3416	0	9292
rcv	36.093994140625	A	3416	0	9304
rcv	36.093994140625	A	3416	0	9316
rcv	36.093994140625	A	3416	0	9328
rcv	36.093994140625	A	3416	0	9340
rcv	36.093994140625	A	3416	0	9352
rcv	36.093994140625	A	3416	0	9364
rcv	36.093994140625	A	3416	0	9376
rcv	36.093994140625	A	3416	0	9388
snd	36.093994140625	D	9388	12	3416
snd	36.093994140625	D	9400	12	3416
snd	37.096923828125	D	9412	12	3416
snd	37.096923828125	D	9424	12	3416
snd	37.096923828125	D	9436	12	3416
snd	37.096923828125	D	9448	12	3416
snd	37.096923828125	D	9460	12	3416
snd	37.096923828125	D	9472	12	3416
snd	38.099365234375	D	9484	12	3416
snd	38.099365234375	D	9496	12	3416
snd	38.099365234375	D	9508	12	3416
snd	38.099365234375	D	9520	12	3416
rcv	38.099365234375	A	3416	0	9400
rcv	38.099365234375	A	3416	0	9412
rcv	38.099365234375	A	3416	0	9424
rcv	38.099365234375	A	3416	0	9436
rcv	38.099365234375	A	3416	0	9448
rcv	38.099365234375	A	3416	0	9460
rcv	38.099365234375	A	3416	0	9472
rcv	38.099365234375	A	3416	0	9484
rcv	38.099365234375	A	3416	0	9496
rcv	38.099365234375	A	3416	0	9508
rcv	38.099365234375	A	3416	0	9520
rcv	38.099365234375	A	3416	0	9532
snd	38.099365234375	D	9532	12	3416
snd	38.099365234375	D	9544	12	3416
snd	39.1015625	D	9556	12	3416
drop	39.1015625	D	9568	12	3416
snd	39.1015625	D	9580	12	3416
snd	39.1015625	D	9592	12	3416
snd	39.1015625	D	9604	12	3416
snd	39.1015625	D	9616	12	3416
snd	39.1015625	D	9628	12	3416
drop	39.1015625	D	9640	12	3416
snd	40.10498046875	D	9652	12	3416
snd	40.10498046875	D	9664	12	3416
rcv	40.10498046875	A	3416	0	9544
rcv	40.10498046875	A	3416	0	9556
rcv	40.10498046875	A	3416	0	9568
rcv	40.10498046875	A	3416	0	9568
rcv	40.10498046875	A	3416	0	9568
rcv	40.10498046875	A	3416	0	9568
rcv	40.10498046875	A	3416	0	9568
rcv	40.10498046875	A	3416	0	9568
rcv	40.10498046875	A	3416	0	9568
rcv	40.10498046875	A	3416	0	9568
snd	40.10498046875	D	9568	12	3416
snd	40.10498046875	D	9580	12	3416
snd	40.10498046875	D	9592	12	3416
snd	41.107421875	D	9604	12	3416
snd	41.107421875	D	9616	12	3416
snd	41.107421875	D	9628	12	3416
snd	41.107421875	D	9640	12	3416
snd	41.107421875	D	9652	12	3416
snd	42.110107421875	D	9664	12	3416
snd	42.110107421875	D	9676	12	3416
snd	42.110107421875	D	9688	12	3416
snd	42.110107421875	D	9700	12	3416
rcv	42.110107421875	A	3416	0	9580
rcv	42.110107421875	A	3416	0	9640
rcv	42.110107421875	A	3416	0	9640
rcv	42.110107421875	A	3416	0	9640
rcv	42.110107421875	A	3416	0	9640
rcv	42.110107421875	A	3416	0	9640
rcv	42.110107421875	A	3416	0	9652
rcv	42.110107421875	A	3416	0	9676
rcv	42.110107421875	A	3416	0	9676
rcv	42.110107421875	A	3416	0	9688
rcv	42.110107421875	A	3416	0	9700
rcv	42.110107421875	A	3416	0	9712
snd	42.110107421875	D	9712	12	3416
snd	43.1123046875	D	9724	12	3416
snd	43.1123046875	D	9736	8	3416
rcv	43.1123046875	A	3416	0	9724
